"day[1]","gmax","dmax","b","E_star","resnorm"
"2019-10-01",0.205267227519611,0.0251321977792274,0.215362712061458,0.601487675881165,1.36138030965779
"2019-10-02",0.173972546839989,0.0153281162068045,0.100302122155136,0.739935779728475,2.95228554252721
"2019-10-03",0.0312593795292563,0.0631492780418483,0.615398496102925,0.0774592898833047,7.93666086014473
"2019-10-04",0.0207843904810336,0.0315702174061742,0.983885608788851,0.0831751541624997,2.41663558137532
"2019-10-05",0.0178786354092957,0.00921304685522059,0.124612696158161,0.0900062835958216,1.53681252746686
"2019-10-06",0.0434308648948881,0.0129073422476184,0.126690325377648,0.103495558348151,3.74541138133632
"2019-10-07",0.0428498831867823,0.00980561359068021,0.098148975039897,0.128792550723377,2.64335432206306
"2019-10-08",0.0390856763134899,0.0386112111977189,0.352367141985772,0.106790197441191,2.78632363073053
"2019-10-09",0.53241499331943,0.0267658629164986,0.252478905359401,0.922004103104218,2.19976936427456
"2019-11-09",0.0569784847984404,0.0215268420415172,0.228258207655251,0.0846628388945218,1.41396198025655
"2019-11-10",0.381687334398154,0.0228602722951861,0.17755453839632,0.642791765956833,1.30898434564908
"2019-11-11",0.661618885481125,0.109207707955098,0.962352219113344,0.857303075582892,1.802545375539
"2019-11-12",0.125075078130468,0.0219822249369246,0.407914619661923,0.745390640136619,1.02102039905302
"2019-11-13",0.343124706955588,0.0263260922441256,0.96723549381472,0.923874155937554,0.745298210750225
"2019-11-14",0.339985105222262,0.0291693096502949,0.237874437368808,0.192688965256466,1.39525062731802
"2019-11-15",0.468897480128946,0.0403546336727652,0.817431699100722,0.992431440510128,4.45952647066702
"2019-11-16",0.262712167844835,0.034784680552845,0.554867712328505,0.765405705915638,5.79091515879666
"2019-11-17",0.0248782752652592,0.0102449323811446,0.218115318246446,0.070604275099621,3.46815862721449
"2019-11-18",0.811252012549896,0.0306087979329213,0.33749323117813,0.847265359482483,6.12510344230248
"2019-11-19",0.448164075174664,0.03285670656673,0.475472418019701,0.736889596581925,3.82195175849544
"2019-11-20",0.0314019718150511,0.0297811087688313,0.321352789454094,0.0287438187003467,3.87399871062098
"2020-06-19",0.0694436827289628,0.010651433606575,0.00313654010183505,0.506555271097727,0.347309735582976
"2020-06-20",0.0172800872519841,0.0210639860292033,0.113480592406498,0.00196932429962459,0.613294464023806
"2020-06-21",0.023553976120646,0.00467677635261617,0.0211251560204615,0.130591765145537,0.727234783633944
"2020-06-22",0.044696595008184,0.0258354226257935,0.0652442306780113,0.139707658578051,0.515365350654947
"2020-06-23",0.0261717008188963,0.0513445861349279,0.312912298302151,0.0536285546421592,1.07315851041677
"2020-06-24",0.0475275301799804,0.209742978666705,0.993051250443677,0.638505584600387,0.905516432798114
"2020-07-01",0.0153823908802219,0.304583104418527,0.668969867073349,0.0105022536374477,0.890341752717249
"2020-07-02",0.104090540626816,0.0220343071100947,0.0674421666727323,0.986281637502677,1.10049353745603
"2020-07-03",0.10245585940414,0.0140298072639654,0.0876077266612707,0.889856707885234,0.716842805722339
"2020-07-04",0.102812312755591,0.00848238544388,2.7881059912209e-05,0.876259495858426,0.476579174842453
"2020-07-05",0.067998741761267,0.0471122228662061,0.29125478242499,0.622681400253498,0.445979956588402
"2020-07-06",0.0417586337965797,0.00865662457174455,0.0075234379720673,0.937398419123582,0.279215831845004
"2020-07-07",0.0393111697169579,0.00445810583502001,0.0514335150396473,0.771834675337587,0.120711969628962
"2020-07-08",0.0760207269169231,0.089864476010039,0.370129473429419,0.848990639180085,0.372459259463093
"2020-07-09",0.0709854733654682,0.414433949583966,0.88204952622215,0.765812349874509,0.850635614033608
"2020-07-15",0.00634934721861715,0.00837797035736998,0.00907483731379167,0.00204382702918907,0.557093250194602
"2020-07-16",0.0504054584927041,0.0104965963813602,0.293837464873244,0.576884443722197,0.957603364057733
"2020-07-17",0.0277306613131472,0.0152339992707866,0.177297295524414,0.181513599623609,1.06244263015449
"2020-07-18",0.040902256157919,0.0281138815161998,0.203820638834166,0.14933836907359,1.04232092633787
"2020-07-19",0.0432000043493975,0.0372023623867328,0.997148647962105,0.875527814958404,1.13128764585224
"2020-08-01",0.00107103439932842,0.00401789188499394,0.0793758563903258,0.16960444191341,0.96686582387215
"2020-08-02",0.00626638872516563,0.00623363420497627,0.213701516548924,0.0153673423394357,0.715915941478425
"2020-08-03",0.140068898818304,0.0324535841442857,0.115908553713716,0.780249741035074,2.21751740612369
"2020-08-04",0.0336834591704324,0.00212613314357033,0.00187504693521433,0.193883972882039,2.60969716413426
"2020-08-05",0.0472765542787123,0.0279296352374687,0.195683917603425,0.117646196409563,2.99197821179081
"2020-08-06",0.0260223312467013,0.0623657209829137,0.486540925361916,0.0721742828564236,1.57641878797904
"2020-08-07",0.0149277154632759,0.0208510521581185,0.482120105763236,0.801799283821464,1.68437955606227
"2020-08-08",0.02666072193975,0.0113864109951072,0.0973279896667979,0.103276588370116,0.926476724045142
"2020-08-28",0.0236723172837053,0.00986538458785953,0.00162437409904699,0.878982510479739,0.858020447628785
"2020-08-29",0.0532797754290115,0.0456608221547048,0.145172926569453,0.0260457997086182,6.94002452186955
"2020-08-30",0.351792467362048,0.0261716406116817,0.0500145107492461,0.925202441805442,2.30870210344215
"2020-08-31",0.147909186277611,0.00966639481925173,0.0780065955184613,0.856298967967322,4.37797731772145
"2020-09-01",0.0326905651464771,0.0197842604168217,0.113342196453852,0.10587713087472,3.13234331700815
"2020-09-02",0.0986897313801759,0.0122684901099969,0.090343914820987,0.644512283168942,2.09969563053877
"2020-09-03",0.0230790721170315,0.0195558744375641,0.125410219701673,0.0893201757820149,1.67920825673279
"2020-09-04",0.10655432240122,0.00465213529340741,0.0202477740380129,0.83786372750733,2.20801607773487
"2020-09-24",0.200385210659573,0.00973968987106386,0.115563432143532,0.907900751680059,0.677520096606033
"2020-09-25",0.134831053958277,0.00648828659101035,0.0167604834218381,0.723750156631452,0.676406600676889
"2020-09-26",0.202672187979895,0.0305155766146999,0.33090365695508,0.741031010254761,3.59551128053373
"2020-09-27",0.0479208946758328,0.105676971252704,0.989294215364236,0.0676138712712725,20.0460065178545
"2020-09-28",0.0163767229791572,0.0333680362679956,0.623451793259673,0.0135318341035118,11.6499391716017
"2020-09-29",0.0237249605911599,0.0124807415363392,0.923422555000989,0.947156536313529,1.0694827322625
"2020-09-30",0.0441831921662496,0.00805103015643577,0.361560571962282,0.816348338399025,2.05809461759366
"2020-10-01",0.014859163584878,0.0161760138660022,0.449398111843144,0.0225724325359784,1.05052605285206
"2020-10-02",0.183347436426067,0.0113961809349068,0.149334223466271,0.725366412597578,0.789699994694505
"2020-10-03",0.0106633469191381,0.0112674599756285,0.255937119105063,0.0325075884383106,0.864360420145641
"2020-10-04",0.00383210943892795,0.00786947696505924,0.984250282066629,0.917902815257643,0.00273246963684484
"2020-10-05",0.13090018769676,0.0403453036775622,0.542884503143755,0.897170439464347,1.5173249017972
"2020-10-06",0.289449636184334,0.0280474046584924,0.250204736351103,0.689079856651302,26.3987545044102
"2020-10-07",0.0377405581644947,0.0147652761982297,0.144366491174499,0.119128103170183,3.19516394092805
"2020-10-08",0.05323600772091,0.0721704798946262,0.364849555883956,0.0324591346864141,11.4293202488031
"2020-10-09",0.0265486650581573,0.0103679827930315,0.26453173454174,0.111869151864332,3.54143280697181
"2020-10-10",0.129744356822806,0.00650001424047918,0.222334748261484,0.896283775777241,3.47279808172381
"2020-10-11",0.0339887329166792,0.0271452979522598,0.210019475188025,0.0760991884481312,2.24056334119897
"2020-10-12",0.0972095406434777,0.00148871173835066,0.0174454835182821,0.752572390949306,1.12567021697295
"2020-10-13",0.051918089310487,0.0102953215991413,0.931795463214975,0.569628925136791,1.4084294214111
"2020-10-14",0.0624372403720187,0.0082127104936678,0.212906361755175,0.867916873778099,1.35506483049704
"2020-10-15",0.0285545804821248,0.0115852011772486,0.211159891549222,0.145326107238792,2.73148858669378
"2020-10-16",0.0169389082486105,0.00382429610798373,0.0741734258165498,0.0603010595987881,1.96056824356024
"2020-10-17",0.199367005455705,0.0160197038050708,0.181313402127928,0.981478523359732,3.67132989054115
"2020-10-18",0.0221497152056961,0.00926343628847568,0.100721128550623,0.139080906671832,2.87801844543901
"2020-10-26",0.645938886149421,0.0179277815022753,0.116113240728501,0.856580485208933,4.11108883946828
"2020-10-27",0.375959350472573,0.0138528271490014,0.062026837371448,0.778565919789482,2.97164859634235
"2020-10-28",0.0681896510169572,0.0143542272711985,0.0737050654071603,0.119863161775556,2.56066196839282
"2020-10-29",0.406290499153671,0.0171326837982616,0.078544593789592,0.812141184197131,3.87029709229356
"2020-10-30",0.349461402139427,0.0160415480725744,0.0466595170119914,0.704089824715187,6.78902374972266
"2020-10-31",0.0607097867413124,0.0262721667693038,0.136155829746566,0.0387988742560908,4.42237611959094
